controller,fid,err,M_H0,KM_H0,ratio_H0,KTOb_H0,Kflb_H0,wunc_H0,wavg_H0,wdev_H0,M_H1,KM_H1,ratio_H1,KTOb_H1,Kflb_H1,wunc_H1,wavg_H1,wdev_H1,M_H2,KM_H2,ratio_H2,KTOb_H2,Kflb_H2,wunc_H2,wavg_H2,wdev_H2
31,0.999981994804659,1.80051953410088e-05,0.00630364926720354,0.00328364619359764,1.91971025364858,0.593528476437743,0.995762157263697,2,0.824904502495272,2.25273128088616,0.0121017067804438,0.00484734839483646,2.49656220158116,0.788891032793151,0.985830167750203,2.9859780537003,0.422163174874296,3.20974752750945,0.00738659661740146,0.00268141940995801,2.75473377643564,0.893391523742387,0.975615397939365,6.35432393225558,0.666206362048513,6.44660584371617
32,0.999980740068646,1.92599313542097e-05,0.00639963759635331,0.00320620081189581,1.9960189557089,0.604918411805607,0.995411507407027,2,0.848975414230091,2.16703068649816,0.00941946186448618,0.003564634696121,2.64247606486475,0.859343140083793,0.979444497925841,4.58696732726488,0.508396950214417,4.92665370374747,0.0135679077986176,0.0047372052620292,2.86411650923603,0.945696245051064,0.968611755799395,3.74073463685998,0.347686192490976,3.94537649877474
33,0.999980719989683,1.92800103173685e-05,0.00609113663334938,0.00303530653077907,2.00676161421692,0.605595892249924,0.995389957758479,2,0.900466585802492,2.2553165485167,0.00891834902087749,0.00369639980556492,2.41271223081739,0.751835230796465,0.988480457472951,3.58941205525762,0.587077839134557,3.90921701042953,0.00699391265516145,0.00263896737298314,2.65024597377094,0.895960322802255,0.975304423860816,7.03895364486014,0.598951135327081,7.11768929169463
34,0.999980424578624,1.95754213764276e-05,0.00580737950443872,0.00312562876561182,1.85798760503216,0.581953187892413,0.996096697348488,2,0.868474197422382,2.37576842494635,0.00868932290170835,0.00317918743763344,2.73318987073521,0.889621244922007,0.976066020850474,5.37198204937386,0.556988674445399,5.49008230218269,0.0143682506355232,0.0043803378328599,3.28016951745985,1.11742652200933,0.932885049939487,4.55601419540882,0.313450308412825,4.6232682313645
35,0.99997892603632,2.10739636803403e-05,0.00587016930119186,0.0033716964397201,1.74101358355949,0.562861333465152,0.996603119843226,2,0.797486067636031,2.31710496156241,0.00863084625177732,0.0029062919652347,2.96971066741408,0.986277165282189,0.962103474562412,6.29073858288822,0.543737749195448,6.5552985366957,0.00831615232174148,0.00256920340358967,3.23686023073231,1.08984113910117,0.940234541253901,7.52804125380744,0.561557507722544,7.74752560795828
36,0.99997863981606,2.13601839399447e-05,0.00643889299950429,0.00338341155131722,1.90307708708907,0.591210766316171,0.995830869949456,2,0.795698253051081,2.2579130097453,0.0111289063493745,0.00485817026088008,2.29076087328368,0.745263641393781,0.988905923279627,3.05387101250262,0.409872913131646,3.31052955692041,0.00824939491115966,0.00317049004612222,2.60193055053094,0.846845372705862,0.980720633384607,5.11567503597968,0.574053722231074,5.52802003236942
37,0.999978201713522,2.17982864781918e-05,0.00494012051896488,0.00288288228995366,1.71360465745699,0.553526636811439,0.996831289860672,2,0.954891251700703,2.12663761639449,0.00650841979962536,0.0027752743756883,2.34514463025343,0.760455586631723,0.987902682250347,5.51985862727058,0.711683298438617,5.70958605708849,0.0102702296631106,0.00420101303468415,2.44470311763333,0.780589776897985,0.986462539098763,3.46506112502242,0.47780853530181,3.82915240464995
38,0.999977538783838,2.24612161623394e-05,0.00576498154910803,0.00351421109765777,1.640476735433,0.544386648149395,0.997042974519421,2,0.764616852724269,2.13140016631453,0.0093864836766594,0.00418650042908609,2.24208353388571,0.720214027534607,0.990414321290652,3.30886293234728,0.502176136283243,3.59615984508702,0.00975549116559887,0.00383958326724546,2.54076822576569,0.843172576127218,0.981083176505482,4.46250746668802,0.450504912159644,4.68044231863011
39,0.999974408501726,2.5591498273525e-05,0.00507192848412247,0.00268223534357741,1.89093343217147,0.582188083290944,0.996090120473892,2,1.0287062395703,2.23665181708085,0.0111938313389323,0.00359312806522012,3.11534438398774,1.04322720178157,0.951111545376998,5.3000059080818,0.414376760950556,5.42096705736479,0.00811218424214249,0.00306070005828438,2.65043424303707,0.876985473400014,0.977526974139499,5.75815360683842,0.553638234348926,5.86013542430968
40,0.999974259213607,2.57407863931691e-05,0.00536924085392399,0.00260473229437506,2.06134076254934,0.609029031761872,0.995279533604054,2,1.06241531329056,2.20879364662636,0.00868095387550532,0.00362865984648613,2.39233056906992,0.804559380585296,0.984571935601259,4.64608746612212,0.470981674700629,5.10296945420339,0.0127097324575336,0.0034920131476307,3.63965767601908,1.22646244709971,0.895793079362987,5.66268427703064,0.389800354779289,5.86426065128932
