controller,structure,fid,err,r_fs,speed,Fmin_m1_x1,Fmin_m105_x1,Fmin_m1_x4,Fmin_m105_x4,Fmin_m1_x16,Fmin_m105_x16,violated
47,H1,0.9999444525464533,5.55474535466338e-05,0.0010946145611110463,31.230062810140275,0.9998658235399558,0.9998577735914309,0.9998527042442925,0.9998433079136689,0.9998523076550925,0.9998427812537052,0
47,H2,0.9999444525464533,5.55474535466338e-05,0.0014866447187942672,22.994654381254936,0.9998948146827347,0.9998734002179298,0.9998616267284469,0.9998531149948683,0.999860245323694,0.9998516695933368,0
48,H0,0.9999438611998839,5.61388001135699e-05,0.0018577433765232054,18.371173070873834,0.9998351829507824,0.9998248203064563,0.9998351829507789,0.9998248203064471,0.9998351829507668,0.9998248203064215,0
48,H1,0.9999438611998839,5.61388001135699e-05,0.0010712177397636186,31.859932695764016,0.9998776398537168,0.9998704178866803,0.9998721507301265,0.9998558035085876,0.99986417216106,0.9998549662076668,0
48,H2,0.9999438611998839,5.61388001135699e-05,0.0011414060789648073,29.90077389664019,0.9998770330124761,0.9998706974864303,0.9998635350451803,0.9998559766918114,0.9998622777658752,0.9998548299182052,0
49,H0,0.9999436897848119,5.63102151875938e-05,0.0018568634619323618,18.371173070873834,0.9998269433561113,0.9998161442113903,0.9998269433561086,0.9998161442113913,0.9998269433560893,0.9998161442113966,0
49,H1,0.9999436897848119,5.63102151875938e-05,0.0015996021696212189,21.325777543937168,0.9998674030637111,0.9998596374171854,0.9998577727006766,0.9998573955143218,0.9998574320737631,0.9998486769676184,0
49,H2,0.9999436897848119,5.63102151875938e-05,0.0016878429039374058,20.210862011247016,0.9998800806076734,0.9998778866218837,0.9998668537483938,0.9998617705691255,0.9998662564029387,0.9998583822751371,0
50,H0,0.9999403929265361,5.96070734637522e-05,0.0018401933121733214,18.371173070873834,0.9998073673535023,0.9997949202760272,0.9998073673534991,0.9997949202760289,0.9998073673534805,0.9997949202760317,0
50,H1,0.9999403929265361,5.96070734637522e-05,0.0016335997713174911,20.694487361819256,0.9998680135910488,0.9998603321294992,0.9998655208308189,0.9998580218210988,0.9998653350511918,0.9998576380367605,0
50,H2,0.9999403929265361,5.96070734637522e-05,0.0015291184937038017,22.108495817034534,0.9998785683259187,0.9998694291813645,0.999871491638079,0.9998645444918189,0.9998713821004565,0.9998640711235656,0
51,H0,0.9999377005712199,6.22994287786671e-05,0.00182691890448177,18.371173070873834,0.9998210275403199,0.9998111780624075,0.9998182848151238,0.9998082160344094,0.9998182626039188,0.9998081586604549,0
51,H1,0.9999377005712199,6.22994287786671e-05,0.001280491285876313,26.21075500542512,0.9998668687984317,0.9998535966027645,0.999858056905641,0.999849971115702,0.9998577583834743,0.9998497758816856,0
51,H2,0.9999377005712199,6.22994287786671e-05,0.0015092992797397663,22.237235405341675,0.9998846817954783,0.9998836090896122,0.9998743546942553,0.9998740896869213,0.9998710970413152,0.9998667736380882,0
52,H0,0.999933590697872,6.64093021298662e-05,0.0018071969521163158,18.371173070873834,0.9998270545333627,0.9998103869588142,0.9998270545333571,0.9998096981437048,0.999820583387444,0.9998096047980544,0
52,H1,0.999933590697872,6.64093021298662e-05,0.0014225624840112836,23.338396979841335,0.9998779738619575,0.9998722877361088,0.9998716604629543,0.9998653745319304,0.9998714568635637,0.9998650343825637,0
52,H2,0.999933590697872,6.64093021298662e-05,0.0015418419836785717,21.532899176395635,0.9998604503352617,0.999851063976205,0.9998532619320959,0.9998454603704849,0.9998535099985633,0.9998453996982172,0
53,H0,0.9999330801517831,6.69198482154965e-05,0.0018047901324948123,18.371173070873834,0.9998191986812035,0.9998062728876463,0.9998191986812003,0.9998043007673308,0.9998162737454065,0.9998043007673456,0
53,H1,0.9999330801517831,6.69198482154965e-05,0.0018114565688448158,18.30356435308383,0.9998525804279584,0.9998441102920098,0.9998482066669366,0.9998411931251543,0.9998478276132688,0.9998409479896282,0
53,H2,0.9999330801517831,6.69198482154965e-05,0.0012905605183499685,25.69124919694497,0.9998362431628417,0.999826313531292,0.9998335310314468,0.9998233022298355,0.9998334096288349,0.9998232990524137,0
54,H0,0.9999223709138323,7.76290861674855e-05,0.001756270146805157,18.371173070873834,0.9997713930388694,0.9997579203627134,0.9997713930388721,0.9997579203627145,0.9997713930388793,0.9997579203627114,0
54,H1,0.9999223709138323,7.76290861674855e-05,0.0015078685425304876,21.397583354328898,0.9998551450770637,0.9998482598106744,0.9998488104633204,0.999841287514076,0.9998483865661872,0.9998408250008262,0
54,H2,0.9999223709138323,7.76290861674855e-05,0.0015250852555718807,21.156025676786058,0.999859495031435,0.9998530501627544,0.9998543592175362,0.9998469923737233,0.9998530901863923,0.9998462381996411,0
55,H0,0.9999206945115439,7.93054884584699e-05,0.001748985697026238,18.371173070873834,0.9997865345140866,0.9997738340552849,0.9997861491694562,0.9997734045281269,0.9997861516834197,0.9997734052715084,0
55,H1,0.9999206945115439,7.93054884584699e-05,0.0015443533971145024,20.805418629302018,0.999850297205101,0.9998413786897065,0.9998440482600085,0.9998362649683394,0.9998440217832596,0.9998343874932408,0
55,H2,0.9999206945115439,7.93054884584699e-05,0.0016804528149144931,19.120393416215528,0.9998642509344303,0.9998378306332101,0.9998416910066282,0.9998320635579298,0.9998400872329666,0.9998329003912236,0
56,H0,0.9999190346862942,8.09653137041622e-05,0.0017418487446896765,18.371173070873834,0.9997802585821511,0.999767010205511,0.999780258582139,0.9997670102055141,0.9997802585820944,0.9997670102055272,0
56,H1,0.9999190346862942,8.09653137041622e-05,0.0012480188894958622,25.640481102737724,0.999857783697605,0.9998515117936116,0.9998477679657196,0.9998404580197262,0.9998472219166176,0.9998399260562415,0
56,H2,0.9999190346862942,8.09653137041622e-05,0.001319896079077388,24.244185022768118,0.9998568924465367,0.9998502818221714,0.999851293856544,0.9998449234097954,0.9998586942395126,0.9998434146945926,0
57,H0,0.9999084156898576,9.15843101433333e-05,0.0016978231899539907,18.371173070873834,0.9998062915577209,0.9997966377510651,0.9998062915577249,0.9997966377510723,0.9998062915577377,0.9997966377510986,0
57,H1,0.9999084156898576,9.15843101433333e-05,0.0011576970475765073,26.942284885050277,0.999845719933657,0.9998378905009645,0.999832308405622,0.9998252556600751,0.9998326534594794,0.9998248713854435,0
57,H2,0.9999084156898576,9.15843101433333e-05,0.0009716403119779742,32.10138904477125,0.9998451719127908,0.999838324690593,0.9998372963623642,0.9998295610675813,0.9998356632977418,0.9998281418057202,0
58,H0,0.9999069849275304,9.30150724688383e-05,0.0016920908918384167,18.371173070873834,0.9998101658612218,0.999800797896291,0.9998101658612255,0.9998007978962871,0.9998101658612365,0.9998007978962731,0
58,H1,0.9999069849275304,9.30150724688383e-05,0.0008104046663348562,38.35823745463024,0.9998458164649981,0.9998382025283201,0.9998373567133049,0.9998323834526026,0.9998352302954105,0.9998278917085976,0
58,H2,0.9999069849275304,9.30150724688383e-05,0.001043865298513663,29.779411835871016,0.9998419124544847,0.9998234463009666,0.9998148427376166,0.999805401656094,0.9998140848370616,0.9998044803771423,0
59,H0,0.9999037240988116,9.62759011902126e-05,0.0016791890256450189,18.371173070873834,0.9997341803621684,0.9997195837208895,0.9997341803621604,0.9997195837208975,0.9997341803621311,0.9997195837209275,0
59,H1,0.9999037240988116,9.62759011902126e-05,0.0014275823929671718,21.609031016920106,0.9998428819835592,0.9998366459925925,0.9998355324506786,0.999828562824776,0.9998354208497857,0.9998284446511264,0
59,H2,0.9999037240988116,9.62759011902126e-05,0.001460308820821781,21.124759207765873,0.9998473124089547,0.9998314377132532,0.9998346667192056,0.9998280430671239,0.9998346732245981,0.9998279434085057,0
60,H0,0.9999033447097295,9.66552902698092e-05,0.0016777022090467256,18.371173070873834,0.9997754292341342,0.9997641584855258,0.9997754292341423,0.9997641584855388,0.9997754292341826,0.9997641584855882,0
60,H1,0.9999033447097295,9.66552902698092e-05,0.001320417539612862,23.3421298332809,0.9998341332649159,0.9998270501258234,0.9998309190521565,0.9998237699929571,0.9998310145336404,0.9998235732481467,0
60,H2,0.9999033447097295,9.66552902698092e-05,0.001257409459786906,24.511790812364385,0.9998516485165029,0.9998436221067561,0.9998402332065022,0.9998337209572805,0.9998386441297784,0.9998320811137981,0
61,H0,0.9999009466228717,9.90533771282331e-05,0.0016683709173376559,18.371173070873834,0.9997594992150008,0.9997465927371615,0.9997594992149994,0.9997465927371588,0.9997594992149996,0.9997465927371622,0
61,H1,0.9999009466228717,9.90533771282331e-05,0.001537384271414581,19.93641501263763,0.9998449776089458,0.9998405010647123,0.9998382425451546,0.9998319179037766,0.9998381641827452,0.9998317879243916,0
61,H2,0.9999009466228717,9.90533771282331e-05,0.0014137440855832668,21.679971065044217,0.9998452259547445,0.9998391165978188,0.9998418021504192,0.9998346800308743,0.9998409657327336,0.9998356718620309,0
