controller,structure,fid,err,KM,Fmin_m1_grid,Fmin_m105_grid,Fmin_m1_x4,Fmin_m105_x4,Fmin_m1_x16,Fmin_m105_x16,violated,omega_avg_traj,omega_unc_traj,omega_avg_excess
18,H2,0.9999942152718732,5.78472812684527e-06,0.0038395005043211027,0.9995892203742466,0.9995360757666856,0.9994481516356081,0.9993884077945507,0.9994366462501718,0.9993796582280203,0,,,
19,H0,0.9999917977476402,8.20225235975691e-06,0.0027484360309371256,0.9997870672113607,0.999766552231965,0.9997870672113625,0.9997665522319579,0.9997870672113754,0.9997665522319359,0,,,
19,H1,0.9999917977476402,8.20225235975691e-06,0.0032302318425556807,0.9996017323713069,0.9995480183686153,0.9995255090762986,0.9994787978307178,0.9995211093381907,0.9994670847367843,0,,,
19,H2,0.9999917977476402,8.20225235975691e-06,0.002596173744879671,0.9997143176357909,0.9997010986963848,0.999689420892795,0.9996601061454699,0.9996860588384612,0.9996547749219732,0,,,
20,H0,0.9999917792203681,8.22077963191781e-06,0.0023346085157216856,0.9997767824681001,0.9997551321519905,0.999776782468106,0.9997551321520008,0.9997767824681261,0.9997551321520478,0,,,
20,H1,0.9999917792203681,8.22077963191781e-06,0.0027712469137046543,0.9997625313744679,0.9997324264520849,0.9997371003361248,0.9997111790927934,0.9997363336544056,0.9997102005934888,0,,,
20,H2,0.9999917792203681,8.22077963191781e-06,0.004848918786409241,0.9994121866599135,0.9993656301682757,0.9993547833814705,0.999291082681982,0.9993472509082891,0.9992800885568472,0,,,
21,H0,0.9999914531930443,8.54680695572263e-06,0.0028017644957774195,0.9997450750799877,0.9997199816277839,0.9997456518455468,0.9997196237049732,0.9997443527486845,0.9997191809366298,0,,,
21,H1,0.9999914531930443,8.54680695572263e-06,0.0025762077811778603,0.9996036850369049,0.9995641675526417,0.9995887334543102,0.999546463449693,0.9995811617070846,0.9995391560042213,0,,,
21,H2,0.9999914531930443,8.54680695572263e-06,0.0020993595151913742,0.9996198546930972,0.9995830980094405,0.999589533554917,0.9995483686763791,0.999587587421949,0.9995462743909342,0,,,
22,H0,0.9999894111260954,1.05888739045934e-05,0.002815102033461346,0.9997298017809675,0.9997032193109209,0.9997245107417839,0.9996987255822666,0.9997244251279044,0.9996973121183308,0,,,
22,H1,0.9999894111260954,1.05888739045934e-05,0.004048919311773983,0.9997118356273378,0.9996827855881869,0.9996980945097872,0.999669085576185,0.9996967359891652,0.9996673214855508,0,,,
22,H2,0.9999894111260954,1.05888739045934e-05,0.002679944252614035,0.9995660166910602,0.9995321183104718,0.9995582112347985,0.9995141501503078,0.9995572527172477,0.9995175563676578,0,,,
23,H0,0.9999885827401283,1.14172598717488e-05,0.0021693016949274027,0.9997705267957704,0.9997487336280921,0.9997705267957673,0.9997487336280932,0.9997705267957543,0.999748733628094,0,,,
23,H1,0.9999885827401283,1.14172598717488e-05,0.003597975628759658,0.9995281212987438,0.9994809960243498,0.9994492327731009,0.9993938327672265,0.9994424853600321,0.9993865661075273,0,,,
